3.87	0.156248	-0.163878	0.311958	0.732012	1.55841	1.15773
3.88	0.157486	-0.150543	0.313166	0.731128	1.54516	1.13552
3.89	0.158677	-0.165937	0.314424	0.73021	1.53182	1.11474
3.9	0.159803	-0.168619	0.315721	0.729263	1.51844	1.09549
3.91	0.160848	-0.168556	0.317051	0.728294	1.50508	1.07784
3.92	0.161798	-0.164459	0.318403	0.72731	1.49178	1.06185
3.93	0.162636	-0.15215	0.319768	0.726318	1.47859	1.04759
3.94	0.163352	-0.166401	0.321134	0.725326	1.46556	1.03511
3.95	0.163934	-0.172903	0.322493	0.724341	1.45275	1.02447
3.96	0.164374	-0.147534	0.323833	0.723371	1.44018	1.01571
3.97	0.164669	-0.166676	0.325144	0.722424	1.42791	1.00886
3.98	0.164816	-0.17321	0.326415	0.721505	1.41598	1.00394
3.99	0.16484	-0.167965	0.327639	0.720623	1.40442	1.00099
4	0.16484	-0.174342	0.328806	0.719783	1.39326	1
4.01	0.16484	-0.154812	0.329919	0.718982	1.3825	1
4.02	0.16484	-0.17447	0.33098	0.71822	1.3721	1
4.03	0.16484	-0.173843	0.331991	0.717494	1.36207	1
4.04	0.16484	-0.173751	0.332956	0.716802	1.35237	1
4.05	0.16484	-0.17358	0.333876	0.716143	1.343	1
4.06	0.16484	-0.162983	0.334754	0.715514	1.33394	1
4.07	0.16484	-0.174827	0.335592	0.714915	1.32518	1
4.08	0.16484	-0.174249	0.336392	0.714343	1.3167	1
4.09	0.16484	-0.158247	0.337155	0.713798	1.3085	1
4.1	0.16484	-0.174452	0.337884	0.713278	1.30055	1
4.11	0.16484	-0.12087	0.33858	0.712782	1.29286	1
4.12	0.16484	-0.15202	0.339244	0.712308	1.2854	1
4.13	0.16484	-0.16555	0.339879	0.711856	1.27818	1
4.14	0.16484	-0.167081	0.340486	0.711425	1.27118	1
4.15	0.16484	-0.174333	0.341066	0.711012	1.26439	1
4.16	0.16484	-0.166959	0.341619	0.710619	1.2578	1
4.17	0.16484	-0.160492	0.342149	0.710243	1.25141	1
4.18	0.16484	-0.169582	0.342655	0.709883	1.24522	1
4.19	0.16484	-0.172537	0.343139	0.70954	1.2392	1
4.2	0.16484	-0.170789	0.343601	0.709212	1.23336	1
4.21	0.16484	-0.173726	0.344043	0.708898	1.22768	1
4.22	0.16484	-0.168188	0.344466	0.708598	1.22217	1
4.23	0.16484	-0.154094	0.344871	0.708312	1.21682	1
4.24	0.16484	-0.174754	0.345258	0.708038	1.21162	1
4.25	0.16484	-0.143912	0.345628	0.707776	1.20656	1
4.26	0.16484	-0.171601	0.345982	0.707525	1.20165	1
4.27	0.16484	-0.174816	0.346321	0.707285	1.19687	1
4.28	0.16484	-0.17382	0.346645	0.707056	1.19222	1
4.29	0.16484	-0.166283	0.346956	0.706837	1.1877	1
4.3	0.16484	-0.170686	0.347253	0.706627	1.1833	1
4.31	0.16484	-0.173846	0.347537	0.706426	1.17902	1
4.32	0.16484	-0.173947	0.347809	0.706233	1.17486	1
4.33	0.16484	-0.169336	0.34807	0.706049	1.1708	1
4.34	0.16484	-0.174795	0.34832	0.705873	1.16686	1
4.35	0.16484	-0.174781	0.348559	0.705705	1.16302	1
4.36	0.16484	-0.172907	0.348787	0.705543	1.15927	1
4.37	0.16484	-0.166616	0.349006	0.705389	1.15563	1
4.38	0.16484	-0.17043	0.349216	0.705241	1.15208	1
4.39	0.16484	-0.1585	0.349417	0.705099	1.14862	1
4.4	0.16484	-0.171719	0.34961	0.704963	1.14525	1
4.41	0.16484	-0.164863	0.349794	0.704833	1.14196	1
4.42	0.16484	-0.174033	0.349971	0.704709	1.13876	1
4.43	0.16484	-0.172172	0.35014	0.704589	1.13564	1
4.44	0.16484	-0.173867	0.350302	0.704475	1.1326	1
4.45	0.16484	-0.165437	0.350458	0.704366	1.12964	1
4.46	0.16484	-0.174473	0.350607	0.704261	1.12674	1
4.47	0.16484	-0.173392	0.350749	0.70416	1.12392	1
4.48	0.16484	-0.144547	0.350886	0.704064	1.12117	1
4.49	0.16484	-0.163413	0.351017	0.703972	1.11849	1
4.5	0.16484	-0.164829	0.351143	0.703883	1.11587	1
4.51	0.16484	-0.170475	0.351263	0.703798	1.11332	1
4.52	0.16484	-0.160461	0.351379	0.703717	1.11082	1
4.53	0.16484	-0.173941	0.35149	0.703639	1.10839	1
4.54	0.16484	-0.165651	0.351596	0.703565	1.10602	1
4.55	0.16484	-0.174134	0.351697	0.703493	1.1037	1
4.56	0.16484	-0.154745	0.351795	0.703424	1.10144	1
4.57	0.16484	-0.174746	0.351888	0.703359	1.09923	1
4.58	0.16484	-0.120262	0.351978	0.703296	1.09707	1
4.59	0.16484	-0.166521	0.352064	0.703235	1.09497	1
4.6	0.16484	-0.172075	0.352146	0.703177	1.09291	1
4.61	0.16484	-0.174664	0.352226	0.703122	1.09091	1
4.62	0.16484	-0.169847	0.352301	0.703068	1.08895	1
4.63	0.16484	-0.164907	0.352374	0.703017	1.08703	1
4.64	0.16484	-0.157375	0.352444	0.702968	1.08516	1
4.65	0.16484	-0.174515	0.352511	0.702921	1.08334	1
4.66	0.16484	-0.154945	0.352575	0.702876	1.08155	1
4.67	0.16484	-0.159361	0.352636	0.702833	1.07981	1
4.68	0.16484	-0.168866	0.352695	0.702791	1.0781	1
4.69	0.16484	-0.159456	0.352752	0.702751	1.07644	1
4.7	0.16484	-0.174674	0.352806	0.702713	1.07481	1
4.71	0.16484	-0.155651	0.352858	0.702677	1.07322	1
4.72	0.16484	-0.149205	0.352908	0.702642	1.07167	1
4.73	0.16484	-0.133737	0.352956	0.702608	1.07015	1
4.74	0.16484	-0.169689	0.353002	0.702576	1.06867	1
4.75	0.16484	-0.173745	0.353047	0.702545	1.06721	1
4.76	0.16484	-0.174807	0.353089	0.702515	1.0658	1
4.77	0.16484	-0.174432	0.35313	0.702486	1.06441	1
4.78	0.16484	-0.14058	0.353169	0.702459	1.06305	1
4.79	0.16484	-0.162193	0.353206	0.702433	1.06173	1
4.8	0.16484	-0.152924	0.353242	0.702407	1.06043	1
4.81	0.16484	-0.172929	0.353276	0.702383	1.05916	1
4.82	0.16484	-0.172458	0.353309	0.70236	1.05792	1
4.83	0.16484	-0.16546	0.353341	0.702338	1.05671	1
4.84	0.16484	-0.167771	0.353372	0.702316	1.05553	1
4.85	0.16484	-0.174752	0.353401	0.702296	1.05437	1
4.86	0.16484	-0.167817	0.353429	0.702276	1.05323	1
4.87	0.16484	-0.174838	0.353456	0.702257	1.05212	1
4.88	0.16484	-0.169113	0.353482	0.702239	1.05104	1
4.89	0.16484	-0.1747	0.353506	0.702222	1.04998	1
4.9	0.16484	-0.16198	0.35353	0.702205	1.04894	1
4.91	0.16484	-0.157513	0.353553	0.702189	1.04793	1
4.92	0.16484	-0.165265	0.353575	0.702173	1.04693	1
4.93	0.16484	-0.171695	0.353596	0.702159	1.04596	1
4.94	0.16484	-0.174018	0.353616	0.702144	1.04501	1
4.95	0.16484	-0.157912	0.353636	0.702131	1.04408	1
4.96	0.16484	-0.17483	0.353654	0.702118	1.04317	1
4.97	0.16484	-0.174154	0.353672	0.702105	1.04228	1
4.98	0.16484	-0.17397	0.353689	0.702093	1.0414	1
4.99	0.16484	-0.168355	0.353706	0.702082	1.04055	1
